code,Name,State,CBSA,wage_index
10230,Hamilton, Florida  ,99910,0.8062
10240,Hardee, Florida  ,99910,0.8062
10250,Hendry, Florida  ,99910,0.8062
10270,Highlands, Florida  ,99910,0.8062
10290,Holmes, Florida  ,99910,0.8062
10310,Jackson, Florida  ,99910,0.8062
10330,Lafayette, Florida  ,99910,0.8062
10370,Levy, Florida  ,99910,0.8062
10380,Liberty, Florida  ,99910,0.8062
10390,Madison, Florida  ,99910,0.8062
10430,Monroe, Florida  ,99910,0.8062
10460,Okeechobee, Florida  ,99910,0.8062
10530,Putnam, Florida  ,99910,0.8062
10590,Sumter, Florida  ,99910,0.8062
10600,Suwannee, Florida  ,99910,0.8062
10610,Taylor, Florida  ,99910,0.8062
10620,Union, Florida  ,99910,0.8062
10650,Walton, Florida  ,99910,0.8062
10660,Washington, Florida  ,99910,0.8062
11000,Appling, Georgia  ,99911,0.7421
11010,Atkinson, Georgia  ,99911,0.7421
11011,Bacon, Georgia  ,99911,0.7421
11030,Baldwin, Georgia  ,99911,0.7421
11040,Banks, Georgia  ,99911,0.7421
11070,Ben Hill, Georgia  ,99911,0.7421
11080,Berrien, Georgia  ,99911,0.7421
11100,Bleckley, Georgia  ,99911,0.7421
11140,Bulloch, Georgia  ,99911,0.7421
11161,Calhoun, Georgia  ,99911,0.7421
11170,Camden, Georgia  ,99911,0.7421
11180,Candler, Georgia  ,99911,0.7421
11210,Charlton, Georgia  ,99911,0.7421
11240,Chattooga, Georgia  ,99911,0.7421
11270,Clay, Georgia  ,99911,0.7421
11281,Clinch, Georgia  ,99911,0.7421
11291,Coffee, Georgia  ,99911,0.7421
11300,Colquitt, Georgia  ,99911,0.7421
11311,Cook, Georgia  ,99911,0.7421
11340,Crisp, Georgia  ,99911,0.7421
11360,Decatur, Georgia  ,99911,0.7421
11380,Dodge, Georgia  ,99911,0.7421
11381,Dooly, Georgia  ,99911,0.7421
11410,Early, Georgia  ,99911,0.7421
11430,Elbert, Georgia  ,99911,0.7421
11440,Emanuel, Georgia  ,99911,0.7421
11441,Evans, Georgia  ,99911,0.7421
11450,Fannin, Georgia  ,99911,0.7421
11462,Franklin, Georgia  ,99911,0.7421
11471,Gilmer, Georgia  ,99911,0.7421
11480,Glascock, Georgia  ,99911,0.7421
11500,Gordon, Georgia  ,99911,0.7421
11510,Grady, Georgia  ,99911,0.7421
11520,Greene, Georgia  ,99911,0.7421
11540,Habersham, Georgia  ,99911,0.7421
11560,Hancock, Georgia  ,99911,0.7421
11581,Hart, Georgia  ,99911,0.7421
11601,Irwin, Georgia  ,99911,0.7421
11610,Jackson, Georgia  ,99911,0.7421
11612,Jeff Davis, Georgia  ,99911,0.7421
11620,Jefferson, Georgia  ,99911,0.7421
11630,Jenkins, Georgia  ,99911,0.7421
11640,Johnson, Georgia  ,99911,0.7421
11660,Laurens, Georgia  ,99911,0.7421
11690,Lincoln, Georgia  ,99911,0.7421
11701,Lumpkin, Georgia  ,99911,0.7421
11710,Macon, Georgia  ,99911,0.7421
11741,Miller, Georgia  ,99911,0.7421
11750,Mitchell, Georgia  ,99911,0.7421
11770,Montgomery, Georgia  ,99911,0.7421
11771,Morgan, Georgia  ,99911,0.7421
11811,Peach, Georgia  ,99911,0.7421
11820,Pierce, Georgia  ,99911,0.7421
11830,Polk, Georgia  ,99911,0.7421
11831,Pulaski, Georgia  ,99911,0.7421
11832,Putnam, Georgia  ,99911,0.7421
11833,Quitman, Georgia  ,99911,0.7421
11834,Rabun, Georgia  ,99911,0.7421
11835,Randolph, Georgia  ,99911,0.7421
11842,Schley, Georgia  ,99911,0.7421
11850,Screven, Georgia  ,99911,0.7421
11851,Seminole, Georgia  ,99911,0.7421
11861,Stephens, Georgia  ,99911,0.7421
11862,Stewart, Georgia  ,99911,0.7421
11870,Sumter, Georgia  ,99911,0.7421
11880,Talbot, Georgia  ,99911,0.7421
11881,Taliaferro, Georgia  ,99911,0.7421
11882,Tattnall, Georgia  ,99911,0.7421
11883,Taylor, Georgia  ,99911,0.7421
11884,Telfair, Georgia  ,99911,0.7421
11890,Thomas, Georgia  ,99911,0.7421
11900,Tift, Georgia  ,99911,0.7421
11901,Toombs, Georgia  ,99911,0.7421
11902,Towns, Georgia  ,99911,0.7421
11903,Treutlen, Georgia  ,99911,0.7421
11910,Troup, Georgia  ,99911,0.7421
11911,Turner, Georgia  ,99911,0.7421
11913,Union, Georgia  ,99911,0.7421
11920,Upson, Georgia  ,99911,0.7421
11940,Ware, Georgia  ,99911,0.7421
11941,Warren, Georgia  ,99911,0.7421
11950,Washington, Georgia  ,99911,0.7421
11960,Wayne, Georgia  ,99911,0.7421
11961,Webster, Georgia  ,99911,0.7421
11962,Wheeler, Georgia  ,99911,0.7421
11963,White, Georgia  ,99911,0.7421
11971,Wilcox, Georgia  ,99911,0.7421
11972,Wilkes, Georgia  ,99911,0.7421
11973,Wilkinson, Georgia  ,99911,0.7421
12010,Hawaii, Hawaii  ,99912,1.0728
12005,Kalawao, Hawaii  ,99912,1.0728
12040,Kauai, Hawaii  ,99912,1.0728
12050,Maui, Hawaii  ,99912,1.0728
13010,Adams, Idaho  ,99913,0.7583
13030,Bear Lake, Idaho  ,99913,0.7583
13040,Benewah, Idaho  ,99913,0.7583
13050,Bingham, Idaho  ,99913,0.7583
13060,Blaine, Idaho  ,99913,0.7583
13080,Bonner, Idaho  ,99913,0.7583
13100,Boundary, Idaho  ,99913,0.7583
13110,Butte, Idaho  ,99913,0.7583
13120,Camas, Idaho  ,99913,0.7583
13140,Caribou, Idaho  ,99913,0.7583
13150,Cassia, Idaho  ,99913,0.7583
13160,Clark, Idaho  ,99913,0.7583
13170,Clearwater, Idaho  ,99913,0.7583
13180,Custer, Idaho  ,99913,0.7583
13190,Elmore, Idaho  ,99913,0.7583
13210,Fremont, Idaho  ,99913,0.7583
13230,Gooding, Idaho  ,99913,0.7583
13240,Idaho, Idaho  ,99913,0.7583
13260,Jerome, Idaho  ,99913,0.7583
13280,Latah, Idaho  ,99913,0.7583
13290,Lemhi, Idaho  ,99913,0.7583
13300,Lewis, Idaho  ,99913,0.7583
13310,Lincoln, Idaho  ,99913,0.7583
13320,Madison, Idaho  ,99913,0.7583
13330,Minidoka, Idaho  ,99913,0.7583
13350,Oneida, Idaho  ,99913,0.7583
13370,Payette, Idaho  ,99913,0.7583
13390,Shoshone, Idaho  ,99913,0.7583
13400,Teton, Idaho  ,99913,0.7583
13410,Twin Falls, Idaho  ,99913,0.7583
13420,Valley, Idaho  ,99913,0.7583
13430,Washington, Idaho  ,99913,0.7583
14000,Adams, Illinois  ,99914,0.8438
14040,Brown, Illinois  ,99914,0.8438
14050,Bureau, Illinois  ,99914,0.8438
14070,Carroll, Illinois  ,99914,0.8438
14080,Cass, Illinois  ,99914,0.8438
14100,Christian, Illinois  ,99914,0.8438
14110,Clark, Illinois  ,99914,0.8438
14120,Clay, Illinois  ,99914,0.8438
14140,Coles, Illinois  ,99914,0.8438
14150,Crawford, Illinois  ,99914,0.8438
14160,Cumberland, Illinois  ,99914,0.8438
14180,De Witt, Illinois  ,99914,0.8438
14190,Douglas, Illinois  ,99914,0.8438
14310,Edgar, Illinois  ,99914,0.8438
14320,Edwards, Illinois  ,99914,0.8438
14330,Effingham, Illinois  ,99914,0.8438
14340,Fayette, Illinois  ,99914,0.8438
14360,Franklin, Illinois  ,99914,0.8438
14370,Fulton, Illinois  ,99914,0.8438
14380,Gallatin, Illinois  ,99914,0.8438
14390,Greene, Illinois  ,99914,0.8438
14410,Hamilton, Illinois  ,99914,0.8438
14420,Hancock, Illinois  ,99914,0.8438
14421,Hardin, Illinois  ,99914,0.8438
14440,Henderson, Illinois  ,99914,0.8438
14460,Iroquois, Illinois  ,99914,0.8438
14470,Jackson, Illinois  ,99914,0.8438
14480,Jasper, Illinois  ,99914,0.8438
14490,Jefferson, Illinois  ,99914,0.8438
14510,Jo Daviess, Illinois  ,99914,0.8438
14520,Johnson, Illinois  ,99914,0.8438
14560,Knox, Illinois  ,99914,0.8438
14580,La Salle, Illinois  ,99914,0.8438
14590,Lawrence, Illinois  ,99914,0.8438
14600,Lee, Illinois  ,99914,0.8438
14610,Livingston, Illinois  ,99914,0.8438
14620,Logan, Illinois  ,99914,0.8438
14690,Marion, Illinois  ,99914,0.8438
14710,Mason, Illinois  ,99914,0.8438
14720,Massac, Illinois  ,99914,0.8438
14630,Mc Donough, Illinois  ,99914,0.8438
14760,Montgomery, Illinois  ,99914,0.8438
14770,Morgan, Illinois  ,99914,0.8438
14780,Moultrie, Illinois  ,99914,0.8438
14790,Ogle, Illinois  ,99914,0.8438
14810,Perry, Illinois  ,99914,0.8438
14830,Pike, Illinois  ,99914,0.8438
14831,Pope, Illinois  ,99914,0.8438
14850,Pulaski, Illinois  ,99914,0.8438
14860,Putnam, Illinois  ,99914,0.8438
14870,Randolph, Illinois  ,99914,0.8438
14880,Richland, Illinois  ,99914,0.8438
14910,Saline, Illinois  ,99914,0.8438
14921,Schuyler, Illinois  ,99914,0.8438
14940,Scott, Illinois  ,99914,0.8438
14950,Shelby, Illinois  ,99914,0.8438
14970,Stephenson, Illinois  ,99914,0.8438
14981,Union, Illinois  ,99914,0.8438
14983,Wabash, Illinois  ,99914,0.8438
14984,Warren, Illinois  ,99914,0.8438
14985,Washington, Illinois  ,99914,0.8438
14986,Wayne, Illinois  ,99914,0.8438
14987,White, Illinois  ,99914,0.8438
14988,Whiteside, Illinois  ,99914,0.8438
14990,Williamson, Illinois  ,99914,0.8438
15000,Adams, Indiana  ,99915,0.8472
15040,Blackford, Indiana  ,99915,0.8472
15080,Cass, Indiana  ,99915,0.8472
15110,Clinton, Indiana  ,99915,0.8472
15120,Crawford, Indiana  ,99915,0.8472
15130,Daviess, Indiana  ,99915,0.8472
15160,De Kalb, Indiana  ,99915,0.8472
15150,Decatur, Indiana  ,99915,0.8472
15180,Dubois, Indiana  ,99915,0.8472
15200,Fayette, Indiana  ,99915,0.8472
15220,Fountain, Indiana  ,99915,0.8472
15240,Fulton, Indiana  ,99915,0.8472
15260,Grant, Indiana  ,99915,0.8472
15320,Henry, Indiana  ,99915,0.8472
15340,Huntington, Indiana  ,99915,0.8472
15350,Jackson, Indiana  ,99915,0.8472
15370,Jay, Indiana  ,99915,0.8472
15380,Jefferson, Indiana  ,99915,0.8472
15390,Jennings, Indiana  ,99915,0.8472
15410,Knox, Indiana  ,99915,0.8472
15420,Kosciusko, Indiana  ,99915,0.8472
15430,Lagrange, Indiana  ,99915,0.8472
15460,Lawrence, Indiana  ,99915,0.8472
15490,Marshall, Indiana  ,99915,0.8472
15500,Martin, Indiana  ,99915,0.8472
15510,Miami, Indiana  ,99915,0.8472
15530,Montgomery, Indiana  ,99915,0.8472
15560,Noble, Indiana  ,99915,0.8472
15580,Orange, Indiana  ,99915,0.8472
15600,Parke, Indiana  ,99915,0.8472
15610,Perry, Indiana  ,99915,0.8472
15620,Pike, Indiana  ,99915,0.8472
15650,Pulaski, Indiana  ,99915,0.8472
15670,Randolph, Indiana  ,99915,0.8472
15680,Ripley, Indiana  ,99915,0.8472
15690,Rush, Indiana  ,99915,0.8472
15710,Scott, Indiana  ,99915,0.8472
15730,Spencer, Indiana  ,99915,0.8472
15740,Starke, Indiana  ,99915,0.8472
15750,Steuben, Indiana  ,99915,0.8472
15770,Switzerland, Indiana  ,99915,0.8472
15800,Union, Indiana  ,99915,0.8472
15840,Wabash, Indiana  ,99915,0.8472
15850,Warren, Indiana  ,99915,0.8472
15880,Wayne, Indiana  ,99915,0.8472
15900,White, Indiana  ,99915,0.8472
16000,Adair, Iowa  ,99916,0.8351
16010,Adams, Iowa  ,99916,0.8351
16020,Allamakee, Iowa  ,99916,0.8351
16030,Appanoose, Iowa  ,99916,0.8351
16040,Audubon, Iowa  ,99916,0.8351
16070,Boone, Iowa  ,99916,0.8351
16090,Buchanan, Iowa  ,99916,0.8351
16100,Buena Vista, Iowa  ,99916,0.8351
16110,Butler, Iowa  ,99916,0.8351
16120,Calhoun, Iowa  ,99916,0.8351
16130,Carroll, Iowa  ,99916,0.8351
16140,Cass, Iowa  ,99916,0.8351
16150,Cedar, Iowa  ,99916,0.8351
16160,Cerro Gordo, Iowa  ,99916,0.8351
16170,Cherokee, Iowa  ,99916,0.8351
16180,Chickasaw, Iowa  ,99916,0.8351
16190,Clarke, Iowa  ,99916,0.8351
16200,Clay, Iowa  ,99916,0.8351
16210,Clayton, Iowa  ,99916,0.8351
16220,Clinton, Iowa  ,99916,0.8351
16230,Crawford, Iowa  ,99916,0.8351
16250,Davis, Iowa  ,99916,0.8351
16260,Decatur, Iowa  ,99916,0.8351
16270,Delaware, Iowa  ,99916,0.8351
16280,Des Moines, Iowa  ,99916,0.8351
16290,Dickinson, Iowa  ,99916,0.8351
16310,Emmet, Iowa  ,99916,0.8351
16320,Fayette, Iowa  ,99916,0.8351
16330,Floyd, Iowa  ,99916,0.8351
16340,Franklin, Iowa  ,99916,0.8351
16350,Fremont, Iowa  ,99916,0.8351
16360,Greene, Iowa  ,99916,0.8351
16390,Hamilton, Iowa  ,99916,0.8351
16400,Hancock, Iowa  ,99916,0.8351
16410,Hardin, Iowa  ,99916,0.8351
16430,Henry, Iowa  ,99916,0.8351
16440,Howard, Iowa  ,99916,0.8351
16450,Humboldt, Iowa  ,99916,0.8351
16460,Ida, Iowa  ,99916,0.8351
16470,Iowa, Iowa  ,99916,0.8351
16480,Jackson, Iowa  ,99916,0.8351
16490,Jasper, Iowa  ,99916,0.8351
16500,Jefferson, Iowa  ,99916,0.8351
16530,Keokuk, Iowa  ,99916,0.8351
16540,Kossuth, Iowa  ,99916,0.8351
16550,Lee, Iowa  ,99916,0.8351
16570,Louisa, Iowa  ,99916,0.8351
16580,Lucas, Iowa  ,99916,0.8351
16590,Lyon, Iowa  ,99916,0.8351
16610,Mahaska, Iowa  ,99916,0.8351
16620,Marion, Iowa  ,99916,0.8351
16630,Marshall, Iowa  ,99916,0.8351
16650,Mitchell, Iowa  ,99916,0.8351
16660,Monona, Iowa  ,99916,0.8351
16670,Monroe, Iowa  ,99916,0.8351
16680,Montgomery, Iowa  ,99916,0.8351
16690,Muscatine, Iowa  ,99916,0.8351
16700,O Brien, Iowa  ,99916,0.8351
16710,Osceola, Iowa  ,99916,0.8351
16720,Page, Iowa  ,99916,0.8351
16730,Palo Alto, Iowa  ,99916,0.8351
16740,Plymouth, Iowa  ,99916,0.8351
16750,Pocahontas, Iowa  ,99916,0.8351
16780,Poweshiek, Iowa  ,99916,0.8351
16790,Ringgold, Iowa  ,99916,0.8351
16800,Sac, Iowa  ,99916,0.8351
16820,Shelby, Iowa  ,99916,0.8351
16830,Sioux, Iowa  ,99916,0.8351
16850,Tama, Iowa  ,99916,0.8351
16860,Taylor, Iowa  ,99916,0.8351
16870,Union, Iowa  ,99916,0.8351
16880,Van Buren, Iowa  ,99916,0.8351
16890,Wapello, Iowa  ,99916,0.8351
16920,Wayne, Iowa  ,99916,0.8351
16930,Webster, Iowa  ,99916,0.8351
16940,Winnebago, Iowa  ,99916,0.8351
16950,Winneshiek, Iowa  ,99916,0.8351
16970,Worth, Iowa  ,99916,0.8351
16980,Wright, Iowa  ,99916,0.8351
17000,Allen, Kansas  ,99917,0.7997
17010,Anderson, Kansas  ,99917,0.7997
17020,Atchison, Kansas  ,99917,0.7997
17030,Barber, Kansas  ,99917,0.7997
17040,Barton, Kansas  ,99917,0.7997
17050,Bourbon, Kansas  ,99917,0.7997
17060,Brown, Kansas  ,99917,0.7997
17080,Chase, Kansas  ,99917,0.7997
17090,Chautauqua, Kansas  ,99917,0.7997
17100,Cherokee, Kansas  ,99917,0.7997
17110,Cheyenne, Kansas  ,99917,0.7997
17120,Clark, Kansas  ,99917,0.7997
17130,Clay, Kansas  ,99917,0.7997
17140,Cloud, Kansas  ,99917,0.7997
17150,Coffey, Kansas  ,99917,0.7997
17160,Comanche, Kansas  ,99917,0.7997
17170,Cowley, Kansas  ,99917,0.7997
17180,Crawford, Kansas  ,99917,0.7997
17190,Decatur, Kansas  ,99917,0.7997
17200,Dickinson, Kansas  ,99917,0.7997
17230,Edwards, Kansas  ,99917,0.7997
17240,Elk, Kansas  ,99917,0.7997
17250,Ellis, Kansas ,99917,0.7997
17260,Ellsworth, Kansas  ,99917,0.7997
17270,Finney, Kansas  ,99917,0.7997
17280,Ford, Kansas  ,99917,0.7997
17310,Gove, Kansas  ,99917,0.7997
17320,Graham, Kansas  ,99917,0.7997
17330,Grant, Kansas  ,99917,0.7997
17340,Gray, Kansas  ,99917,0.7997
17350,Greeley, Kansas  ,99917,0.7997
17360,Greenwood, Kansas  ,99917,0.7997
17370,Hamilton, Kansas  ,99917,0.7997
17380,Harper, Kansas  ,99917,0.7997
17391,Haskell, Kansas  ,99917,0.7997
17410,Hodgeman, Kansas  ,99917,0.7997
17440,Jewell, Kansas  ,99917,0.7997
17451,Kearny, Kansas  ,99917,0.7997
17470,Kingman, Kansas  ,99917,0.7997
17480,Kiowa, Kansas  ,99917,0.7997
17490,Labette, Kansas  ,99917,0.7997
17500,Lane, Kansas  ,99917,0.7997
17520,Lincoln, Kansas  ,99917,0.7997
17540,Logan, Kansas  ,99917,0.7997
17550,Lyon, Kansas  ,99917,0.7997
17570,Marion, Kansas  ,99917,0.7997
17580,Marshall, Kansas  ,99917,0.7997
17560,Mc Pherson, Kansas  ,99917,0.7997
17590,Meade, Kansas  ,99917,0.7997
17610,Mitchell, Kansas  ,99917,0.7997
17620,Montgomery, Kansas  ,99917,0.7997
17630,Morris, Kansas  ,99917,0.7997
17640,Morton, Kansas  ,99917,0.7997
17650,Nemaha, Kansas  ,99917,0.7997
17660,Neosho, Kansas  ,99917,0.7997
17670,Ness, Kansas  ,99917,0.7997
17680,Norton, Kansas  ,99917,0.7997
17700,Osborne, Kansas  ,99917,0.7997
17710,Ottawa, Kansas  ,99917,0.7997
17720,Pawnee, Kansas  ,99917,0.7997
17730,Phillips, Kansas ,99917,0.7997
17750,Pratt, Kansas  ,99917,0.7997
17760,Rawlins, Kansas  ,99917,0.7997
17770,Reno, Kansas  ,99917,0.7997
17780,Republic, Kansas  ,99917,0.7997
17790,Rice, Kansas  ,99917,0.7997
17810,Rooks, Kansas  ,99917,0.7997
17820,Rush, Kansas  ,99917,0.7997
17830,Russell, Kansas  ,99917,0.7997
17840,Saline, Kansas  ,99917,0.7997
17841,Scott, Kansas  ,99917,0.7997
17870,Seward, Kansas  ,99917,0.7997
17890,Sheridan, Kansas  ,99917,0.7997
17900,Sherman, Kansas  ,99917,0.7997
17910,Smith, Kansas  ,99917,0.7997
17920,Stafford, Kansas  ,99917,0.7997
17921,Stanton, Kansas  ,99917,0.7997
17940,Stevens, Kansas  ,99917,0.7997
17960,Thomas, Kansas  ,99917,0.7997
17970,Trego, Kansas  ,99917,0.7997
17981,Wallace, Kansas ,99917,0.7997
17982,Washington, Kansas  ,99917,0.7997
17983,Wichita, Kansas  ,99917,0.7997
17984,Wilson, Kansas  ,99917,0.7997
17985,Woodson, Kansas  ,99917,0.7997
18000,Adair, Kentucky,99918,0.7877
18010,Allen, Kentucky,99918,0.7877
18020,Anderson, Kentucky,99918,0.7877
18030,Ballard, Kentucky,99918,0.7877
18040,Barren, Kentucky,99918,0.7877
18050,Bath, Kentucky,99918,0.7877
18060,Bell, Kentucky,99918,0.7877
18100,Boyle, Kentucky,99918,0.7877
18120,Breathitt, Kentucky,99918,0.7877
18130,Breckinridge, Kentucky,99918,0.7877
18150,Butler, Kentucky,99918,0.7877
18160,Caldwell, Kentucky,99918,0.7877
18170,Calloway, Kentucky,99918,0.7877
18190,Carlisle, Kentucky,99918,0.7877
18191,Carroll, Kentucky,99918,0.7877
18210,Carter, Kentucky,99918,0.7877
18220,Casey, Kentucky,99918,0.7877
18250,Clay, Kentucky,99918,0.7877
18260,Clinton, Kentucky,99918,0.7877
18270,Crittenden, Kentucky,99918,0.7877
18271,Cumberland, Kentucky,99918,0.7877
18310,Elliott, Kentucky,99918,0.7877
18320,Estill, Kentucky,99918,0.7877
18340,Fleming, Kentucky,99918,0.7877
18350,Floyd, Kentucky,99918,0.7877
18360,Franklin, Kentucky,99918,0.7877
18361,Fulton, Kentucky,99918,0.7877
18390,Garrard, Kentucky,99918,0.7877
18410,Graves, Kentucky,99918,0.7877
18420,Grayson, Kentucky,99918,0.7877
18421,Green, Kentucky,99918,0.7877
18470,Harlan, Kentucky,99918,0.7877
18480,Harrison, Kentucky,99918,0.7877
18490,Hart, Kentucky,99918,0.7877
18511,Hickman, Kentucky,99918,0.7877
18530,Hopkins, Kentucky,99918,0.7877
18540,Jackson, Kentucky,99918,0.7877
18570,Johnson, Kentucky,99918,0.7877
18590,Knott, Kentucky,99918,0.7877
18600,Knox, Kentucky,99918,0.7877
18620,Laurel, Kentucky,99918,0.7877
18630,Lawrence, Kentucky,99918,0.7877
18640,Lee, Kentucky,99918,0.7877
18650,Leslie, Kentucky,99918,0.7877
18660,Letcher, Kentucky,99918,0.7877
18670,Lewis, Kentucky,99918,0.7877
18680,Lincoln, Kentucky,99918,0.7877
18690,Livingston, Kentucky,99918,0.7877
18700,Logan, Kentucky,99918,0.7877
18710,Lyon, Kentucky,99918,0.7877
18750,Madison, Kentucky,99918,0.7877
18760,Magoffin, Kentucky,99918,0.7877
18770,Marion, Kentucky,99918,0.7877
18780,Marshall, Kentucky,99918,0.7877
18790,Martin, Kentucky,99918,0.7877
18800,Mason, Kentucky,99918,0.7877
18720,Mc Cracken, Kentucky,99918,0.7877
18730,Mc Creary, Kentucky,99918,0.7877
18802,Menifee, Kentucky,99918,0.7877
18830,Mercer, Kentucky,99918,0.7877
18831,Metcalfe, Kentucky,99918,0.7877
18850,Monroe, Kentucky,99918,0.7877
18860,Montgomery, Kentucky,99918,0.7877
18861,Morgan, Kentucky,99918,0.7877
18880,Muhlenberg, Kentucky,99918,0.7877
18900,Nicholas, Kentucky,99918,0.7877
18910,Ohio, Kentucky,99918,0.7877
18930,Owen, Kentucky,99918,0.7877
18931,Owsley, Kentucky,99918,0.7877
18960,Perry, Kentucky,99918,0.7877
18970,Pike, Kentucky,99918,0.7877
18971,Powell, Kentucky,99918,0.7877
18972,Pulaski, Kentucky,99918,0.7877
18973,Robertson, Kentucky,99918,0.7877
18974,Rockcastle, Kentucky,99918,0.7877
18975,Rowan, Kentucky,99918,0.7877
18976,Russell, Kentucky,99918,0.7877
18979,Simpson, Kentucky,99918,0.7877
18981,Taylor, Kentucky,99918,0.7877
18982,Todd, Kentucky,99918,0.7877
18985,Union, Kentucky,99918,0.7877
18987,Washington, Kentucky,99918,0.7877
18988,Wayne, Kentucky,99918,0.7877
18990,Whitley, Kentucky,99918,0.7877
18991,Wolfe, Kentucky,99918,0.7877
19000,Acadia, Louisiana  ,99919,0.7718
19010,Allen, Louisiana  ,99919,0.7718
19030,Assumption, Louisiana  ,99919,0.7718
19040,Avoyelles, Louisiana  ,99919,0.7718
19050,Beauregard, Louisiana  ,99919,0.7718
19060,Bienville, Louisiana  ,99919,0.7718
19100,Caldwell, Louisiana  ,99919,0.7718
19120,Catahoula, Louisiana  ,99919,0.7718
19130,Claiborne, Louisiana  ,99919,0.7718
19140,Concordia, Louisiana  ,99919,0.7718
19170,East Carroll, Louisiana  ,99919,0.7718
19190,Evangeline, Louisiana  ,99919,0.7718
19200,Franklin, Louisiana  ,99919,0.7718
19220,Iberia, Louisiana  ,99919,0.7718
19240,Jackson, Louisiana  ,99919,0.7718
19260,Jefferson Davis, Louisiana  ,99919,0.7718
19290,La Salle, Louisiana  ,99919,0.7718
19300,Lincoln, Louisiana  ,99919,0.7718
19320,Madison, Louisiana  ,99919,0.7718
19330,Morehouse, Louisiana  ,99919,0.7718
19340,Natchitoches, Louisiana  ,99919,0.7718
19400,Red River, Louisiana  ,99919,0.7718
19410,Richland, Louisiana  ,99919,0.7718
19420,Sabine, Louisiana  ,99919,0.7718
19460,St James, Louisiana  ,99919,0.7718
19480,St Landry, Louisiana  ,99919,0.7718
19500,St Mary, Louisiana  ,99919,0.7718
19520,Tangipahoa, Louisiana  ,99919,0.7718
19530,Tensas, Louisiana  ,99919,0.7718
19560,Vermilion, Louisiana  ,99919,0.7718
19570,Vernon, Louisiana  ,99919,0.7718
19580,Washington, Louisiana  ,99919,0.7718
19590,Webster, Louisiana  ,99919,0.7718
19610,West Carroll, Louisiana  ,99919,0.7718
19630,Winn, Louisiana  ,99919,0.7718
20010,Aroostook, Maine  ,99920,0.83
20030,Franklin, Maine  ,99920,0.83
20040,Hancock, Maine  ,99920,0.83
20050,Kennebec, Maine  ,99920,0.83
20060,Knox, Maine  ,99920,0.83
20070,Lincoln, Maine  ,99920,0.83
20080,Oxford, Maine  ,99920,0.83
20100,Piscataquis, Maine  ,99920,0.83
20120,Somerset, Maine  ,99920,0.83
20130,Waldo, Maine  ,99920,0.83
20140,Washington, Maine  ,99920,0.83
21050,Caroline, Maryland  ,99921,0.8797
21090,Dorchester, Maryland  ,99921,0.8797
21110,Garrett, Maryland  ,99921,0.8797
21140,Kent, Maryland  ,99921,0.8797
21180,St Marys, Maryland  ,99921,0.8797
21200,Talbot, Maryland  ,99921,0.8797
21230,Worcester, Maryland  ,99921,0.8797
22030,Dukes, Massachusetts  ,99922,1.354
22120,Nantucket, Massachusetts  ,99922,1.354
23000,Alcona, Michigan  ,99923,0.8387
23010,Alger, Michigan  ,99923,0.8387
23020,Allegan, Michigan  ,99923,0.8387
23030,Alpena, Michigan  ,99923,0.8387
23040,Antrim, Michigan  ,99923,0.8387
23050,Arenac, Michigan  ,99923,0.8387
23060,Baraga, Michigan  ,99923,0.8387
23090,Benzie, Michigan  ,99923,0.8387
23110,Branch, Michigan  ,99923,0.8387
23140,Charlevoix, Michigan  ,99923,0.8387
23150,Cheboygan, Michigan  ,99923,0.8387
23160,Chippewa, Michigan  ,99923,0.8387
23170,Clare, Michigan  ,99923,0.8387
23190,Crawford, Michigan  ,99923,0.8387
23200,Delta, Michigan  ,99923,0.8387
23210,Dickinson, Michigan  ,99923,0.8387
23230,Emmet, Michigan  ,99923,0.8387
23250,Gladwin, Michigan  ,99923,0.8387
23260,Gogebic, Michigan  ,99923,0.8387
23270,Grand Traverse, Michigan  ,99923,0.8387
23280,Gratiot, Michigan  ,99923,0.8387
23290,Hillsdale, Michigan  ,99923,0.8387
23300,Houghton, Michigan  ,99923,0.8387
23310,Huron, Michigan  ,99923,0.8387
23340,Iosco, Michigan  ,99923,0.8387
23350,Iron, Michigan  ,99923,0.8387
23360,Isabella, Michigan  ,99923,0.8387
23390,Kalkaska, Michigan  ,99923,0.8387
23410,Keweenaw, Michigan  ,99923,0.8387
23420,Lake, Michigan  ,99923,0.8387
23440,Leelanau, Michigan  ,99923,0.8387
23450,Lenawee, Michigan  ,99923,0.8387
23470,Luce, Michigan  ,99923,0.8387
23480,Mackinac, Michigan  ,99923,0.8387
23500,Manistee, Michigan  ,99923,0.8387
23510,Marquette, Michigan  ,99923,0.8387
23520,Mason, Michigan  ,99923,0.8387
23530,Mecosta, Michigan  ,99923,0.8387
23540,Menominee, Michigan  ,99923,0.8387
23550,Midland, Michigan  ,99923,0.8387
23560,Missaukee, Michigan  ,99923,0.8387
23580,Montcalm, Michigan  ,99923,0.8387
23590,Montmorency, Michigan  ,99923,0.8387
23630,Oceana, Michigan  ,99923,0.8387
23640,Ogemaw, Michigan  ,99923,0.8387
23650,Ontonagon, Michigan  ,99923,0.8387
23660,Osceola, Michigan  ,99923,0.8387
23670,Oscoda, Michigan  ,99923,0.8387
23680,Otsego, Michigan  ,99923,0.8387
23700,Presque Isle, Michigan  ,99923,0.8387
23710,Roscommon, Michigan  ,99923,0.8387
23750,Sanilac, Michigan  ,99923,0.8387
